Using cpu device
[34m[1mwandb[0m: [33mWARNING[0m Found log directory outside of given root_logdir, dropping given root_logdir for event file in C:\Users\michellexu\Pulse\engine\src\python\pulse\rl-hemorrhage-resuscitation\ppo_wandb_logs\ppo_wandb_highsev_2
Logging to C:\Users\michellexu\Pulse\engine\src\python\pulse\rl-hemorrhage-resuscitation\ppo_wandb_logs\ppo_wandb_highsev_2
Episode Reward: -14.213106 | Episode Length: 10 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.4))
Episode Reward: -23.972465 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(0.9))
Eval num_timesteps=30720, episode_reward=-19.91 +/- 9.51
Episode length: 39.80 +/- 11.86
-----------------------------------------
| eval/                   |             |
|    mean_ep_length       | 39.8        |
|    mean_reward          | -19.9       |
| time/                   |             |
|    total_timesteps      | 30720       |
| train/                  |             |
|    approx_kl            | 0.013135422 |
|    clip_fraction        | 0.0156      |
|    clip_range           | 0.3         |
|    entropy_loss         | -4.01       |
|    explained_variance   | 0.141       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0171     |
|    n_updates            | 590         |
|    policy_gradient_loss | -0.0082     |
|    std                  | 0.923       |
|    value_loss           | 0.0292      |
-----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 48.2     |
|    ep_rew_mean     | -19.6    |
| time/              |          |
|    fps             | 1        |
|    iterations      | 60       |
|    time_elapsed    | 24229    |
|    total_timesteps | 30720    |
---------------------------------
Episode Reward: -24.648016 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -11.9201 | Episode Length: 15 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.4))
Episode Reward: -26.653468 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -27.337573 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('liver', np.float64(0.2))
Episode Reward: -25.899532 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -24.83388 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -24.868747 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: 0.550701 | Episode Length: 21 | Episode Outcome: stabilization | Hemorrhage: ('liver', np.float64(0.3))
Episode Reward: -9.153857 | Episode Length: 11 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.4))
Episode Reward: -17.52004 | Episode Length: 25 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.4))
Episode Reward: -27.70388 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(0.9))
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 48.1        |
|    ep_rew_mean          | -19.7       |
| time/                   |             |
|    fps                  | 1           |
|    iterations           | 61          |
|    time_elapsed         | 24519       |
|    total_timesteps      | 31232       |
| train/                  |             |
|    approx_kl            | 0.009425118 |
|    clip_fraction        | 0.00586     |
|    clip_range           | 0.3         |
|    entropy_loss         | -4          |
|    explained_variance   | 0.2         |
|    learning_rate        | 0.0003      |
|    loss                 | -0.00705    |
|    n_updates            | 600         |
|    policy_gradient_loss | -0.00783    |
|    std                  | 0.922       |
|    value_loss           | 0.0445      |
-----------------------------------------
Episode Reward: -8.76718 | Episode Length: 8 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.3))
Episode Reward: -19.666888 | Episode Length: 32 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.3))
Episode Reward: -23.516095 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -26.101482 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('liver', np.float64(0.2))
Episode Reward: -24.864187 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('liver', np.float64(0.2))
Episode Reward: -3.052804 | Episode Length: 31 | Episode Outcome: stabilization | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -17.299774 | Episode Length: 23 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.3))
Episode Reward: -16.431084 | Episode Length: 21 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.4))
Episode Reward: -18.538166 | Episode Length: 25 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.4))
Episode Reward: -0.429319 | Episode Length: 21 | Episode Outcome: stabilization | Hemorrhage: ('liver', np.float64(0.2))
Episode Reward: -8.260248 | Episode Length: 38 | Episode Outcome: stabilization | Hemorrhage: ('liver', np.float64(0.2))
Episode Reward: -24.758759 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -25.259776 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(1.0))
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 48.3        |
|    ep_rew_mean          | -19.8       |
| time/                   |             |
|    fps                  | 1           |
|    iterations           | 62          |
|    time_elapsed         | 24846       |
|    total_timesteps      | 31744       |
| train/                  |             |
|    approx_kl            | 0.009807626 |
|    clip_fraction        | 0.00898     |
|    clip_range           | 0.3         |
|    entropy_loss         | -4          |
|    explained_variance   | -0.348      |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0114     |
|    n_updates            | 610         |
|    policy_gradient_loss | -0.00862    |
|    std                  | 0.919       |
|    value_loss           | 0.027       |
-----------------------------------------
Episode Reward: -23.966974 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -2.482001 | Episode Length: 40 | Episode Outcome: stabilization | Hemorrhage: ('liver', np.float64(0.3))
Episode Reward: -9.141088 | Episode Length: 12 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.4))
Episode Reward: -26.927559 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -26.738172 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('liver', np.float64(0.3))
Episode Reward: -0.788991 | Episode Length: 34 | Episode Outcome: stabilization | Hemorrhage: ('liver', np.float64(0.3))
Episode Reward: -23.777386 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -26.358515 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('liver', np.float64(0.2))
Episode Reward: -24.806826 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(0.9))
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 48          |
|    ep_rew_mean          | -19.3       |
| time/                   |             |
|    fps                  | 1           |
|    iterations           | 63          |
|    time_elapsed         | 25177       |
|    total_timesteps      | 32256       |
| train/                  |             |
|    approx_kl            | 0.016669814 |
|    clip_fraction        | 0.0234      |
|    clip_range           | 0.3         |
|    entropy_loss         | -3.99       |
|    explained_variance   | 0.497       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0241     |
|    n_updates            | 620         |
|    policy_gradient_loss | -0.0128     |
|    std                  | 0.917       |
|    value_loss           | 0.0292      |
-----------------------------------------
Episode Reward: -27.447229 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -24.144211 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -26.913821 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -24.932889 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -15.235951 | Episode Length: 18 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.4))
Episode Reward: -25.933114 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('liver', np.float64(0.2))
Episode Reward: -9.872073 | Episode Length: 8 | Episode Outcome: failed to advance | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -25.051774 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('liver', np.float64(0.2))
Episode Reward: -27.690149 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -16.054514 | Episode Length: 21 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.4))
Episode Reward: -26.301633 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -11.165304 | Episode Length: 11 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.4))
Eval num_timesteps=32768, episode_reward=-24.06 +/- 4.99
Episode length: 48.40 +/- 13.87
-----------------------------------------
| eval/                   |             |
|    mean_ep_length       | 48.4        |
|    mean_reward          | -24.1       |
| time/                   |             |
|    total_timesteps      | 32768       |
| train/                  |             |
|    approx_kl            | 0.013420645 |
|    clip_fraction        | 0.0197      |
|    clip_range           | 0.3         |
|    entropy_loss         | -3.98       |
|    explained_variance   | 0.663       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0187     |
|    n_updates            | 630         |
|    policy_gradient_loss | -0.0119     |
|    std                  | 0.913       |
|    value_loss           | 0.0138      |
-----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 47.5     |
|    ep_rew_mean     | -19.4    |
| time/              |          |
|    fps             | 1        |
|    iterations      | 64       |
|    time_elapsed    | 25938    |
|    total_timesteps | 32768    |
---------------------------------
Episode Reward: -18.299757 | Episode Length: 25 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.3))
Episode Reward: -24.161788 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -24.16716 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -26.967552 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -23.892785 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -25.163185 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -13.149984 | Episode Length: 14 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.4))
Episode Reward: -12.762489 | Episode Length: 13 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.4))
Episode Reward: -17.837856 | Episode Length: 23 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.4))
Episode Reward: -18.368827 | Episode Length: 32 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.4))
Episode Reward: -24.498261 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -27.465507 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('liver', np.float64(0.2))
Episode Reward: -21.139452 | Episode Length: 34 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.3))
Episode Reward: -16.224297 | Episode Length: 21 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.4))
Episode Reward: -19.893632 | Episode Length: 31 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.3))
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 45.9        |
|    ep_rew_mean          | -19.4       |
| time/                   |             |
|    fps                  | 1           |
|    iterations           | 65          |
|    time_elapsed         | 26230       |
|    total_timesteps      | 33280       |
| train/                  |             |
|    approx_kl            | 0.010982721 |
|    clip_fraction        | 0.0135      |
|    clip_range           | 0.3         |
|    entropy_loss         | -3.97       |
|    explained_variance   | 0.301       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0249     |
|    n_updates            | 640         |
|    policy_gradient_loss | -0.0132     |
|    std                  | 0.913       |
|    value_loss           | 0.0119      |
-----------------------------------------
Episode Reward: -0.118998 | Episode Length: 21 | Episode Outcome: stabilization | Hemorrhage: ('liver', np.float64(0.2))
Episode Reward: -25.245851 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -2.631102 | Episode Length: 26 | Episode Outcome: stabilization | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -18.243025 | Episode Length: 21 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.4))
Episode Reward: -24.872449 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -24.785748 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('liver', np.float64(0.2))
Episode Reward: -26.464113 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -3.729381 | Episode Length: 30 | Episode Outcome: stabilization | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -26.800471 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('liver', np.float64(0.2))
Episode Reward: -27.853012 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(0.9))
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 45.8        |
|    ep_rew_mean          | -19         |
| time/                   |             |
|    fps                  | 1           |
|    iterations           | 66          |
|    time_elapsed         | 26557       |
|    total_timesteps      | 33792       |
| train/                  |             |
|    approx_kl            | 0.014412416 |
|    clip_fraction        | 0.0209      |
|    clip_range           | 0.3         |
|    entropy_loss         | -3.97       |
|    explained_variance   | 0.425       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0335     |
|    n_updates            | 650         |
|    policy_gradient_loss | -0.0148     |
|    std                  | 0.913       |
|    value_loss           | 0.0154      |
-----------------------------------------
Episode Reward: -15.909374 | Episode Length: 23 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.4))
Episode Reward: -14.342905 | Episode Length: 18 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.4))
Episode Reward: -12.856889 | Episode Length: 23 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.4))
Episode Reward: -24.096052 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -18.642489 | Episode Length: 27 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.3))
Episode Reward: 0.197279 | Episode Length: 21 | Episode Outcome: stabilization | Hemorrhage: ('liver', np.float64(0.3))
Episode Reward: -23.649879 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -21.693488 | Episode Length: 35 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.3))
Episode Reward: -23.630226 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -23.698042 | Episode Length: 46 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.4))
Episode Reward: -24.819258 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(1.0))
------------------------------------------
| rollout/                |              |
|    ep_len_mean          | 44.6         |
|    ep_rew_mean          | -18.7        |
| time/                   |              |
|    fps                  | 1            |
|    iterations           | 67           |
|    time_elapsed         | 26887        |
|    total_timesteps      | 34304        |
| train/                  |              |
|    approx_kl            | 0.0080400435 |
|    clip_fraction        | 0.00391      |
|    clip_range           | 0.3          |
|    entropy_loss         | -3.97        |
|    explained_variance   | 0.371        |
|    learning_rate        | 0.0003       |
|    loss                 | -0.0131      |
|    n_updates            | 660          |
|    policy_gradient_loss | -0.00774     |
|    std                  | 0.913        |
|    value_loss           | 0.0291       |
------------------------------------------
Episode Reward: -24.633665 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -23.958048 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -12.105328 | Episode Length: 45 | Episode Outcome: stabilization | Hemorrhage: ('liver', np.float64(0.2))
Episode Reward: -21.391942 | Episode Length: 33 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.3))
Episode Reward: -24.221423 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -0.954385 | Episode Length: 22 | Episode Outcome: stabilization | Hemorrhage: ('liver', np.float64(0.4))
Episode Reward: -24.441489 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -24.93094 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -1.290164 | Episode Length: 21 | Episode Outcome: stabilization | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -24.158977 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('liver', np.float64(0.2))
Eval num_timesteps=34816, episode_reward=-20.22 +/- 4.68
Episode length: 35.20 +/- 10.76
-----------------------------------------
| eval/                   |             |
|    mean_ep_length       | 35.2        |
|    mean_reward          | -20.2       |
| time/                   |             |
|    total_timesteps      | 34816       |
| train/                  |             |
|    approx_kl            | 0.015485809 |
|    clip_fraction        | 0.018       |
|    clip_range           | 0.3         |
|    entropy_loss         | -3.97       |
|    explained_variance   | 0.316       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0174     |
|    n_updates            | 670         |
|    policy_gradient_loss | -0.0119     |
|    std                  | 0.913       |
|    value_loss           | 0.023       |
-----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 44.6     |
|    ep_rew_mean     | -18.7    |
| time/              |          |
|    fps             | 1        |
|    iterations      | 68       |
|    time_elapsed    | 27535    |
|    total_timesteps | 34816    |
---------------------------------
Episode Reward: -23.841543 | Episode Length: 44 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.3))
Episode Reward: -24.644784 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -28.157135 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -25.216456 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('liver', np.float64(0.3))
Episode Reward: -25.356243 | Episode Length: 42 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.3))
Episode Reward: -21.633224 | Episode Length: 46 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.4))
Episode Reward: -22.438887 | Episode Length: 42 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.3))
Episode Reward: -17.157391 | Episode Length: 22 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.3))
Episode Reward: -17.490018 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('liver', np.float64(0.3))
Episode Reward: -24.408965 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(1.0))
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 45          |
|    ep_rew_mean          | -19.5       |
| time/                   |             |
|    fps                  | 1           |
|    iterations           | 69          |
|    time_elapsed         | 27798       |
|    total_timesteps      | 35328       |
| train/                  |             |
|    approx_kl            | 0.018405685 |
|    clip_fraction        | 0.0328      |
|    clip_range           | 0.3         |
|    entropy_loss         | -3.97       |
|    explained_variance   | 0.208       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0305     |
|    n_updates            | 680         |
|    policy_gradient_loss | -0.0156     |
|    std                  | 0.91        |
|    value_loss           | 0.0325      |
-----------------------------------------
Episode Reward: -26.179043 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('liver', np.float64(0.2))
Episode Reward: -23.691513 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -25.115113 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -26.258972 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -24.817618 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('liver', np.float64(0.2))
Episode Reward: -26.313997 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -24.926771 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('liver', np.float64(0.2))
Episode Reward: -0.841609 | Episode Length: 21 | Episode Outcome: stabilization | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -26.553962 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -27.37723 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(1.0))
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 46.4        |
|    ep_rew_mean          | -19.9       |
| time/                   |             |
|    fps                  | 1           |
|    iterations           | 70          |
|    time_elapsed         | 28131       |
|    total_timesteps      | 35840       |
| train/                  |             |
|    approx_kl            | 0.007498031 |
|    clip_fraction        | 0.0043      |
|    clip_range           | 0.3         |
|    entropy_loss         | -3.96       |
|    explained_variance   | 0.379       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0221     |
|    n_updates            | 690         |
|    policy_gradient_loss | -0.00767    |
|    std                  | 0.907       |
|    value_loss           | 0.0106      |
-----------------------------------------
Episode Reward: -23.948893 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -17.625796 | Episode Length: 31 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.3))
Episode Reward: -24.50549 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -9.915503 | Episode Length: 44 | Episode Outcome: stabilization | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -23.104399 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -13.338905 | Episode Length: 16 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.4))
Episode Reward: -24.385255 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -25.030486 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -24.349212 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -18.916447 | Episode Length: 30 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.3))
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 47.8        |
|    ep_rew_mean          | -20.3       |
| time/                   |             |
|    fps                  | 1           |
|    iterations           | 71          |
|    time_elapsed         | 28454       |
|    total_timesteps      | 36352       |
| train/                  |             |
|    approx_kl            | 0.017700434 |
|    clip_fraction        | 0.0264      |
|    clip_range           | 0.3         |
|    entropy_loss         | -3.95       |
|    explained_variance   | 0.328       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0176     |
|    n_updates            | 700         |
|    policy_gradient_loss | -0.00975    |
|    std                  | 0.907       |
|    value_loss           | 0.0116      |
-----------------------------------------
Episode Reward: -20.681576 | Episode Length: 34 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.3))
Episode Reward: -24.668292 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('liver', np.float64(0.2))
Episode Reward: -10.740193 | Episode Length: 8 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.4))
Episode Reward: -24.171391 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('liver', np.float64(0.2))
Episode Reward: 0.667976 | Episode Length: 21 | Episode Outcome: stabilization | Hemorrhage: ('liver', np.float64(0.3))
Episode Reward: -28.1539 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -1.740012 | Episode Length: 21 | Episode Outcome: stabilization | Hemorrhage: ('liver', np.float64(0.3))
Episode Reward: 0.865146 | Episode Length: 29 | Episode Outcome: stabilization | Hemorrhage: ('liver', np.float64(0.4))
Episode Reward: -13.576795 | Episode Length: 16 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.4))
Episode Reward: -24.882668 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('liver', np.float64(0.2))
Episode Reward: -17.525143 | Episode Length: 31 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.4))
Episode Reward: -26.113519 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -1.916849 | Episode Length: 22 | Episode Outcome: stabilization | Hemorrhage: ('spleen', np.float64(1.0))
Eval num_timesteps=36864, episode_reward=-15.45 +/- 9.34
Episode length: 31.80 +/- 19.04
-----------------------------------------
| eval/                   |             |
|    mean_ep_length       | 31.8        |
|    mean_reward          | -15.5       |
| time/                   |             |
|    total_timesteps      | 36864       |
| train/                  |             |
|    approx_kl            | 0.013153094 |
|    clip_fraction        | 0.015       |
|    clip_range           | 0.3         |
|    entropy_loss         | -3.95       |
|    explained_variance   | 0.347       |
|    learning_rate        | 0.0003      |
|    loss                 | -0.0265     |
|    n_updates            | 710         |
|    policy_gradient_loss | -0.0119     |
|    std                  | 0.904       |
|    value_loss           | 0.0142      |
-----------------------------------------
---------------------------------
| rollout/           |          |
|    ep_len_mean     | 45.9     |
|    ep_rew_mean     | -19.7    |
| time/              |          |
|    fps             | 1        |
|    iterations      | 72       |
|    time_elapsed    | 29084    |
|    total_timesteps | 36864    |
---------------------------------
Episode Reward: -12.709545 | Episode Length: 48 | Episode Outcome: stabilization | Hemorrhage: ('liver', np.float64(0.2))
Episode Reward: 2.08956 | Episode Length: 21 | Episode Outcome: stabilization | Hemorrhage: ('liver', np.float64(0.4))
Episode Reward: -27.744357 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -24.495107 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -23.862558 | Episode Length: 40 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.3))
Episode Reward: -24.625282 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(0.9))
Episode Reward: -2.322558 | Episode Length: 24 | Episode Outcome: stabilization | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -25.293294 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -24.576036 | Episode Length: 62 | Episode Outcome: truncated | Hemorrhage: ('spleen', np.float64(1.0))
Episode Reward: -20.853347 | Episode Length: 36 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.3))
-----------------------------------------
| rollout/                |             |
|    ep_len_mean          | 45.9        |
|    ep_rew_mean          | -19.4       |
| time/                   |             |
|    fps                  | 1           |
|    iterations           | 73          |
|    time_elapsed         | 29367       |
|    total_timesteps      | 37376       |
| train/                  |             |
|    approx_kl            | 0.014037693 |
|    clip_fraction        | 0.0215      |
|    clip_range           | 0.3         |
|    entropy_loss         | -3.94       |
|    explained_variance   | 0.359       |
|    learning_rate        | 0.0003      |
|    loss                 | 0.000758    |
|    n_updates            | 720         |
|    policy_gradient_loss | -0.0136     |
|    std                  | 0.9         |
|    value_loss           | 0.0445      |
-----------------------------------------
Episode Reward: -29.708334 | Episode Length: 50 | Episode Outcome: failed to advance | Hemorrhage: ('liver', np.float64(0.3))
